testing with
  lockable items: 100000
  threads       : 3
  transactions  : 1000000
  refs per tx   : 20

record init required 5 msec

RACE FOUND!, TX 0  item 78318
RACE FOUND!, TX 0  item 78318
RACE FOUND!, TX 0  item 60489
RACE FOUND!, TX 0  item 23654
RACE FOUND!, TX 0  item 6843
RACE FOUND!, TX 0  item 67531
RACE FOUND!, TX 0  item 72243
RACE FOUND!, TX 0  item 94395
RACE FOUND!, TX 0  item 17234
RACE FOUND!, TX 0  item 83876
RACE FOUND!, TX 0  item 83876
RACE FOUND!, TX 0  item 30321
RACE FOUND!, TX 0  item 69334
RACE FOUND!, TX 0  item 6436
RACE FOUND!, TX 0  item 6436
RACE FOUND!, TX 0  item 61726
RACE FOUND!, TX 0  item 28600
RACE FOUND!, TX 0  item 63819
RACE FOUND!, TX 0  item 36868
RACE FOUND!, TX 0  item 31834
RACE FOUND!, TX 0  item 78200
RACE FOUND!, TX 0  item 78200
RACE FOUND!, TX 0  item 44780
RACE FOUND!, TX 0  item 44780
RACE FOUND!, TX 0  item 54399
RACE FOUND!, TX 0  item 54399
RACE FOUND!, TX 0  item 81797
RACE FOUND!, TX 0  item 71079
RACE FOUND!, TX 0  item 37470
RACE FOUND!, TX 0  item 53677
RACE FOUND!, TX 0  item 53677
RACE FOUND!, TX 0  item 471
RACE FOUND!, TX 0  item 6685
RACE FOUND!, TX 0  item 43857
RACE FOUND!, TX 0  item 43857
RACE FOUND!, TX 0  item 97594
RACE FOUND!, TX 0  item 93624
RACE FOUND!, TX 0  item 93624
RACE FOUND!, TX 0  item 10482
RACE FOUND!, TX 0  item 7975
RACE FOUND!, TX 0  item 87760
RACE FOUND!, TX 0  item 99540
RACE FOUND!, TX 0  item 12802
RACE FOUND!, TX 0  item 12802
RACE FOUND!, TX 0  item 87622
RACE FOUND!, TX 0  item 42806
RACE FOUND!, TX 0  item 14125
RACE FOUND!, TX 0  item 27765
RACE FOUND!, TX 0  item 89607
RACE FOUND!, TX 0  item 69552
RACE FOUND!, TX 0  item 48195
RACE FOUND!, TX 0  item 64260
RACE FOUND!, TX 0  item 78982
RACE FOUND!, TX 0  item 33449
RACE FOUND!, TX 0  item 74613
RACE FOUND!, TX 0  item 63716
RACE FOUND!, TX 0  item 63716
RACE FOUND!, TX 0  item 91471
RACE FOUND!, TX 0  item 26333
RACE FOUND!, TX 0  item 96421
RACE FOUND!, TX 0  item 42023
RACE FOUND!, TX 0  item 23329
RACE FOUND!, TX 0  item 26732
RACE FOUND!, TX 0  item 46149
RACE FOUND!, TX 0  item 28724
